@relation BasicAgentAAtraining-data

@attribute ghostDirection1 {None,South,North,West,East}
@attribute ghostDirection2 {None,South,North,West,East}
@attribute ghostDirection3 {None,South,North,West,East}
@attribute ghostDirection4 {None,South,North,West,East}
@attribute aliveGhost{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute distanceGhost1 NUMERIC
@attribute distanceGhost2 NUMERIC
@attribute distanceGhost3 NUMERIC
@attribute distanceGhost4 NUMERIC
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action{Stop,South,North,West,East}
@attribute nextScore NUMERIC

@data
None,East,East,East,1000,1000,9,11,14,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East,184
None,East,East,East,1000,1000,8,9,14,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,South,183
None,East,East,East,1000,1000,6,9,12,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East,182
None,East,East,East,1000,1000,4,7,10,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East,181
None,East,East,East,1000,1000,4,6,9,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East,180
None,East,East,East,1000,1000,2,6,9,E,E,E,W,E,W,E,E,E,E,E,E,E,W,G,W,E,E,E,E,E,E,E,W,E,South,179
None,East,East,East,1000,1000,2,8,8,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,E,E,E,W,E,W,E,E,E,E,East,178
None,North,East,East,1000,1000,2,8,6,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,G,E,E,E,E,E,E,East,177
None,North,North,East,1000,1000,2,6,6,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,G,E,E,E,E,E,W,North,176
None,North,East,East,1000,1000,2,5,8,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,G,W,E,W,E,E,E,North,175
None,North,East,East,1000,1000,2,3,9,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,G,G,W,W,W,W,W,North,174
None,East,East,East,1000,1000,2,1,9,E,W,E,E,E,E,E,E,E,W,E,W,E,G,G,W,W,W,W,W,W,W,W,W,W,East,373
None,East,None,East,1010,1000,2,1000,8,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East,372
None,East,None,East,1010,1000,2,1000,6,E,E,E,E,E,E,E,W,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,571
None,None,None,South,1110,1000,1000,1000,5,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,South,570
None,None,None,South,1110,1000,1000,1000,4,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,W,W,W,W,W,South,569
None,None,None,South,1110,1000,1000,1000,4,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,South,568
None,None,None,East,1110,1000,1000,1000,2,E,W,E,G,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,East,567
North,North,East,East,0,13,12,14,15,W,W,W,W,W,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,W,E,North,-1
North,North,East,East,0,12,11,12,14,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,North,-2
North,North,East,East,0,11,9,12,12,E,E,E,E,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,North,-3
North,North,East,East,0,9,9,10,11,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,North,-4
West,South,East,East,0,7,9,9,9,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,West,-5
North,South,East,East,0,7,7,10,10,E,E,E,E,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,West,-6
North,South,East,East,0,6,6,10,11,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,North,-7
West,South,East,East,0,6,8,8,13,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,West,-8
West,South,East,East,0,5,7,9,15,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,West,-9
West,South,East,East,0,4,5,11,15,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,-10
West,South,East,East,0,2,3,13,15,E,W,E,E,E,G,E,E,E,W,G,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South,-11
North,West,East,East,0,4,2,15,15,E,E,E,W,E,E,W,E,E,E,G,E,E,E,W,E,W,E,E,E,W,W,W,W,W,West,-12
North,West,East,East,0,2,2,15,15,E,E,E,E,W,E,E,W,E,E,G,E,E,E,E,E,G,W,E,E,W,W,W,W,W,West,187
None,West,East,East,1000,1000,1,16,17,W,E,E,E,E,W,E,E,W,E,W,G,E,E,E,W,E,E,W,E,W,W,W,W,W,West,386
None,None,East,East,1100,1000,1000,18,17,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,North,385
None,None,East,East,1100,1000,1000,17,19,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,W,W,W,W,W,East,384
None,None,East,East,1100,1000,1000,16,19,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South,383
None,None,East,East,1100,1000,1000,16,19,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,East,382
None,None,East,East,1100,1000,1000,14,17,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East,381
None,None,East,East,1100,1000,1000,12,16,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East,380
None,None,East,East,1100,1000,1000,12,14,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North,379
None,None,East,East,1100,1000,1000,11,15,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,378
None,None,East,East,1100,1000,1000,10,15,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East,377
None,None,East,East,1100,1000,1000,9,13,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South,376
None,None,East,East,1100,1000,1000,9,13,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,East,375
None,None,East,East,1100,1000,1000,7,12,E,E,E,E,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East,374
None,None,East,East,1100,1000,1000,7,10,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East,373
None,None,East,East,1100,1000,1000,7,9,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,South,372
None,None,East,East,1100,1000,1000,6,9,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East,371
None,None,East,East,1100,1000,1000,6,7,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East,370
None,None,East,East,1100,1000,1000,6,7,E,E,E,E,W,W,E,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East,369
None,None,North,East,1100,1000,1000,4,6,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,G,North,368
None,None,East,East,1100,1000,1000,3,6,E,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,G,W,W,W,W,W,East,367
None,None,East,East,1100,1000,1000,1,6,E,E,E,E,W,E,E,W,E,E,E,E,E,G,E,E,E,W,E,E,W,W,W,W,W,East,566
None,None,None,East,1110,1000,1000,1000,6,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East,565
None,None,None,East,1110,1000,1000,1000,4,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,South,564
None,None,None,East,1110,1000,1000,1000,4,W,E,E,E,E,E,E,W,E,G,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East,563
North,East,East,East,0,5,5,14,20,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,North,-1
North,East,East,East,0,4,6,15,19,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,G,North,-2
East,East,East,East,0,4,6,16,18,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,East,-3
North,East,East,East,0,2,4,16,16,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,G,E,W,W,W,W,W,East,-4
North,East,East,East,0,1,4,14,15,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,G,E,E,W,W,W,W,W,North,195
None,East,East,East,1000,1000,2,14,14,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,W,W,W,W,W,W,W,W,W,W,East,194
None,East,East,East,1000,1000,2,14,12,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East,193
None,East,East,East,1000,1000,2,13,11,E,E,E,E,W,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East,392
None,None,East,East,1100,1000,1000,11,9,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South,391
None,None,East,East,1100,1000,1000,9,10,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,East,390
None,None,East,East,1100,1000,1000,7,8,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East,389
None,None,East,East,1100,1000,1000,6,7,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East,388
None,None,East,East,1100,1000,1000,6,6,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,South,387
None,None,East,East,1100,1000,1000,5,8,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East,386
None,None,East,East,1100,1000,1000,5,8,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East,385
None,None,East,East,1100,1000,1000,5,7,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East,384
None,None,East,East,1100,1000,1000,4,5,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North,383
None,None,East,East,1100,1000,1000,4,4,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,East,482
None,None,East,East,1100,1000,1000,4,3,W,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,G,W,W,W,W,W,East,481
None,None,East,North,1100,1000,1000,3,2,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,G,G,W,W,W,W,W,North,480
None,None,East,East,1100,1000,1000,2,2,E,W,E,E,E,E,E,E,E,W,E,W,E,G,G,W,W,W,W,W,W,W,W,W,W,East,679
North,North,North,North,0,16,7,9,17,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,West,-1
North,North,North,North,0,15,6,10,18,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,West,-2
North,North,North,North,0,14,7,11,19,E,W,E,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,West,-3
North,North,North,North,0,13,8,12,20,W,E,W,E,W,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,North,-4
North,North,North,East,0,12,7,11,19,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,North,-5
North,North,North,East,0,11,6,10,18,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,North,-6
North,North,North,East,0,10,5,9,17,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,North,-7
North,North,North,East,0,9,4,8,16,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,North,-8
North,East,East,East,0,8,3,7,15,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,North,-9
North,East,East,East,0,7,2,6,14,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,E,E,E,E,W,East,-10
North,East,East,East,0,8,1,5,13,E,E,W,E,E,E,E,W,W,W,E,E,E,G,E,W,E,W,W,E,E,E,E,W,E,East,189
North,None,North,East,100,9,1000,4,12,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,G,East,188
North,None,North,East,100,10,1000,3,11,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,North,187
North,None,North,East,100,9,1000,2,10,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,W,W,E,E,W,North,186
North,None,East,East,100,8,1000,1,9,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,W,W,E,E,W,E,E,E,E,E,East,385
North,None,None,East,110,9,1000,1000,8,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North,384
North,None,None,East,110,8,1000,1000,7,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,North,383
West,None,None,East,110,7,1000,1000,6,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,382
West,None,None,East,110,8,1000,1000,5,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,381
West,None,None,East,110,9,1000,1000,4,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,380
West,None,None,East,110,10,1000,1000,3,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,379
West,None,None,East,110,11,1000,1000,2,E,E,E,E,E,W,E,W,E,W,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East,378
West,None,None,East,110,12,1000,1000,1,E,E,E,E,W,E,W,E,W,W,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,East,577
West,None,None,None,111,13,1000,1000,1000,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,576
West,None,None,None,111,14,1000,1000,1000,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East,575
West,None,None,None,111,15,1000,1000,1000,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South,574
North,None,None,None,111,16,1000,1000,1000,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,South,573
North,None,None,None,111,17,1000,1000,1000,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,South,572
North,None,None,None,111,18,1000,1000,1000,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,South,571
North,None,None,None,111,19,1000,1000,1000,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,West,570
North,None,None,None,111,18,1000,1000,1000,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,W,E,E,W,E,W,West,569
North,None,None,None,111,17,1000,1000,1000,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,North,568
North,None,None,None,111,16,1000,1000,1000,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,North,567
North,None,None,None,111,15,1000,1000,1000,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,West,566
North,None,None,None,111,14,1000,1000,1000,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,North,565
North,None,None,None,111,13,1000,1000,1000,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,North,564
West,None,None,None,111,12,1000,1000,1000,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,563
West,None,None,None,111,11,1000,1000,1000,E,E,E,E,E,W,E,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,562
West,None,None,None,111,10,1000,1000,1000,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,561
West,None,None,None,111,9,1000,1000,1000,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,560
West,None,None,None,111,8,1000,1000,1000,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,559
West,None,None,None,111,7,1000,1000,1000,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,558
West,None,None,None,111,6,1000,1000,1000,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,557
West,None,None,None,111,5,1000,1000,1000,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,556
West,None,None,None,111,4,1000,1000,1000,E,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,555
West,None,None,None,111,3,1000,1000,1000,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South,554
North,None,None,None,111,4,1000,1000,1000,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,South,553
North,None,None,None,111,5,1000,1000,1000,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,West,552
North,None,None,None,111,4,1000,1000,1000,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,W,E,W,E,W,G,E,W,E,E,West,551
North,None,None,None,111,3,1000,1000,1000,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,North,550
North,None,None,None,111,2,1000,1000,1000,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,North,549
North,North,East,North,0,16,7,5,17,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East,-1
North,North,North,North,0,17,8,4,16,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,East,-2
North,North,North,North,0,18,9,3,15,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,E,E,E,E,G,E,East,-3
North,North,North,North,0,19,10,2,14,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,W,W,W,E,W,E,E,G,E,W,East,-4
North,North,North,North,0,20,11,3,13,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,North,-5
North,North,North,North,0,19,10,2,12,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,W,W,E,W,E,North,-6
North,North,West,North,0,18,9,1,11,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,W,W,E,W,E,E,W,E,E,E,West,193
North,North,None,North,10,17,8,1000,12,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,West,192
North,North,None,North,10,16,7,1000,13,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,West,191
North,North,None,North,10,15,6,1000,14,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,West,190
North,North,None,North,10,14,5,1000,15,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,West,189
North,North,None,North,10,13,4,1000,16,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,North,188
North,North,None,East,10,12,3,1000,15,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,North,187
North,North,None,East,10,11,2,1000,14,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,East,186
North,North,None,East,10,12,3,1000,13,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,East,185
North,North,None,North,10,13,4,1000,12,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,East,184
North,North,None,North,10,14,5,1000,11,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,West,183
North,North,None,North,10,13,4,1000,12,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,West,182
North,North,None,East,10,12,3,1000,13,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,West,181
North,North,None,East,10,11,2,1000,14,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,South,180
North,North,None,East,10,12,3,1000,15,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,South,179
North,North,None,North,10,13,4,1000,16,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,West,178
North,North,None,East,10,12,5,1000,17,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,W,E,E,West,177
North,North,None,East,10,11,6,1000,18,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,North,176
North,North,None,East,10,10,5,1000,17,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,North,175
North,North,None,East,10,9,4,1000,16,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,North,174
North,East,None,East,10,8,3,1000,15,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,North,173
North,East,None,East,10,7,2,1000,14,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,E,E,E,E,W,East,172
North,East,None,East,10,8,1,1000,13,E,E,W,E,E,E,E,W,W,W,E,E,E,G,E,W,E,W,W,E,E,E,E,W,E,East,371
North,None,None,East,110,9,1000,1000,12,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,East,370
North,None,None,East,110,10,1000,1000,11,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,North,369
North,None,None,East,110,9,1000,1000,10,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,North,368
North,None,None,East,110,8,1000,1000,9,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,North,367
North,None,None,East,110,7,1000,1000,8,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,North,366
West,None,None,East,110,6,1000,1000,7,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,365
West,None,None,East,110,5,1000,1000,8,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,364
West,None,None,East,110,4,1000,1000,9,E,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,363
West,None,None,East,110,3,1000,1000,10,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South,362
North,None,None,East,110,4,1000,1000,11,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,South,361
North,None,None,East,110,5,1000,1000,12,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,West,360
North,None,None,East,110,4,1000,1000,13,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,W,E,W,E,W,G,E,W,E,E,West,359
North,None,None,East,110,3,1000,1000,14,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,North,358
North,None,None,East,110,2,1000,1000,13,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,North,357
West,None,None,East,110,1,1000,1000,12,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,W,W,W,W,W,West,556
None,None,None,East,1110,1000,1000,1000,13,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,West,555
None,None,None,East,1110,1000,1000,1000,14,W,E,W,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,554
None,None,None,East,1110,1000,1000,1000,15,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South,553
None,None,None,East,1110,1000,1000,1000,16,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,South,552
None,None,None,East,1110,1000,1000,1000,17,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,South,551
None,None,None,East,1110,1000,1000,1000,18,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,South,550
None,None,None,East,1110,1000,1000,1000,19,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,East,549
None,None,None,East,1110,1000,1000,1000,18,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,East,548
