@relation BasicAgentAAtraining-data-weka.filters.unsupervised.attribute.Remove-R36

@attribute ghostDirection1 {None,South,North,West,East}
@attribute ghostDirection2 {None,South,North,West,East}
@attribute ghostDirection3 {None,South,North,West,East}
@attribute ghostDirection4 {None,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action {Stop,South,North,West,East}

@data
West,South,East,East,0,2,3,13,15,E,W,E,E,E,G,E,E,E,W,G,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South
North,West,East,East,0,4,2,15,15,E,E,E,W,E,E,W,E,E,E,G,E,E,E,W,E,W,E,E,E,W,W,W,W,W,West
North,West,East,East,0,2,2,15,15,E,E,E,E,W,E,E,W,E,E,G,E,E,E,E,E,G,W,E,E,W,W,W,W,W,West
None,West,East,East,1000,1000,1,16,17,W,E,E,E,E,W,E,E,W,E,W,G,E,E,E,W,E,E,W,E,W,W,W,W,W,West
None,None,East,East,1100,1000,1000,18,17,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,North
None,None,East,East,1100,1000,1000,17,19,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,16,19,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
None,None,East,East,1100,1000,1000,16,19,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,14,17,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,12,16,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,12,14,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North
None,None,East,East,1100,1000,1000,11,15,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,10,15,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,9,13,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
None,None,East,East,1100,1000,1000,9,13,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,7,12,E,E,E,E,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,7,10,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,7,9,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,South
None,None,East,East,1100,1000,1000,6,9,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
None,None,East,East,1100,1000,1000,6,7,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
None,None,East,East,1100,1000,1000,6,7,E,E,E,E,W,W,E,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
None,None,North,East,1100,1000,1000,4,6,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,G,North
None,None,East,East,1100,1000,1000,3,6,E,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,G,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,1,6,E,E,E,E,W,E,E,W,E,E,E,E,E,G,E,E,E,W,E,E,W,W,W,W,W,East
None,None,None,East,1110,1000,1000,1000,6,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
None,None,None,East,1110,1000,1000,1000,4,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,South
None,None,None,East,1110,1000,1000,1000,4,W,E,E,E,E,E,E,W,E,G,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
North,East,East,East,0,5,5,14,20,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,North
North,East,East,East,0,4,6,15,19,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,G,North
East,East,East,East,0,4,6,16,18,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,East
North,East,East,East,0,2,4,16,16,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,G,E,W,W,W,W,W,East
North,East,East,East,0,1,4,14,15,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,G,E,E,W,W,W,W,W,North
None,East,East,East,1000,1000,2,14,14,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,W,W,W,W,W,W,W,W,W,W,East
None,East,East,East,1000,1000,2,14,12,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
None,East,East,East,1000,1000,2,13,11,E,E,E,E,W,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,11,9,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
None,None,East,East,1100,1000,1000,9,10,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,7,8,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,6,7,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,6,6,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,South
None,None,East,East,1100,1000,1000,5,8,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
None,None,East,East,1100,1000,1000,5,8,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
None,None,East,East,1100,1000,1000,5,7,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
None,None,East,East,1100,1000,1000,4,5,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North
None,None,East,East,1100,1000,1000,4,4,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,4,3,W,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,G,W,W,W,W,W,East
None,None,East,North,1100,1000,1000,3,2,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,G,G,W,W,W,W,W,North
None,None,East,East,1100,1000,1000,2,2,E,W,E,E,E,E,E,E,E,W,E,W,E,G,G,W,W,W,W,W,W,W,W,W,W,East
North,North,North,North,0,16,7,9,17,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,West
North,North,North,North,0,15,6,10,18,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,West
North,North,North,North,0,14,7,11,19,E,W,E,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,West
North,North,North,North,0,13,8,12,20,W,E,W,E,W,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,North
North,North,North,East,0,12,7,11,19,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,North
North,North,North,East,0,11,6,10,18,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,North
North,North,North,East,0,10,5,9,17,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,North
North,North,North,East,0,9,4,8,16,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,North
North,East,East,East,0,8,3,7,15,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,North
North,East,East,East,0,7,2,6,14,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,E,E,E,E,W,East
North,East,East,East,0,8,1,5,13,E,E,W,E,E,E,E,W,W,W,E,E,E,G,E,W,E,W,W,E,E,E,E,W,E,East
North,None,North,East,100,9,1000,4,12,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,G,East
North,None,North,East,100,10,1000,3,11,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,North
North,None,North,East,100,9,1000,2,10,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,W,W,E,E,W,North
North,None,East,East,100,8,1000,1,9,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,W,W,E,E,W,E,E,E,E,E,East
North,None,None,East,110,9,1000,1000,8,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North
North,None,None,East,110,8,1000,1000,7,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,North
West,None,None,East,110,7,1000,1000,6,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
West,None,None,East,110,8,1000,1000,5,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
West,None,None,East,110,9,1000,1000,4,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
West,None,None,East,110,10,1000,1000,3,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
West,None,None,East,110,11,1000,1000,2,E,E,E,E,E,W,E,W,E,W,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
West,None,None,East,110,12,1000,1000,1,E,E,E,E,W,E,W,E,W,W,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,East
West,None,None,None,111,13,1000,1000,1000,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
West,None,None,None,111,14,1000,1000,1000,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
West,None,None,None,111,15,1000,1000,1000,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South
North,None,None,None,111,16,1000,1000,1000,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,South
North,None,None,None,111,17,1000,1000,1000,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,South
North,None,None,None,111,18,1000,1000,1000,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,South
North,None,None,None,111,19,1000,1000,1000,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,West
North,None,None,None,111,18,1000,1000,1000,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,W,E,E,W,E,W,West
North,None,None,None,111,17,1000,1000,1000,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,North
North,None,None,None,111,16,1000,1000,1000,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,North
North,None,None,None,111,15,1000,1000,1000,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,West
North,None,None,None,111,14,1000,1000,1000,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,North
North,None,None,None,111,13,1000,1000,1000,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,North
West,None,None,None,111,12,1000,1000,1000,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
West,None,None,None,111,11,1000,1000,1000,E,E,E,E,E,W,E,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
West,None,None,None,111,10,1000,1000,1000,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
West,None,None,None,111,9,1000,1000,1000,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
West,None,None,None,111,8,1000,1000,1000,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
West,None,None,None,111,7,1000,1000,1000,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
West,None,None,None,111,6,1000,1000,1000,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
West,None,None,None,111,5,1000,1000,1000,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
West,None,None,None,111,4,1000,1000,1000,E,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
West,None,None,None,111,3,1000,1000,1000,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South
North,None,None,None,111,4,1000,1000,1000,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,South
North,None,None,None,111,5,1000,1000,1000,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,West
North,None,None,None,111,4,1000,1000,1000,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,W,E,W,E,W,G,E,W,E,E,West
North,None,None,None,111,3,1000,1000,1000,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,North
North,None,None,None,111,2,1000,1000,1000,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,North
North,North,East,North,0,16,7,5,17,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
North,North,North,North,0,17,8,4,16,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,East
North,North,North,North,0,18,9,3,15,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,E,E,E,E,G,E,East
North,North,North,North,0,19,10,2,14,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,W,W,W,E,W,E,E,G,E,W,East
North,North,North,North,0,20,11,3,13,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,North
North,North,North,North,0,19,10,2,12,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,W,W,E,W,E,North
North,North,West,North,0,18,9,1,11,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,W,W,E,W,E,E,W,E,E,E,West
North,North,None,North,10,17,8,1000,12,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,West
North,North,None,North,10,16,7,1000,13,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,West
North,North,None,North,10,15,6,1000,14,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,West
North,North,None,North,10,14,5,1000,15,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,West
North,North,None,North,10,13,4,1000,16,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,North
North,North,None,East,10,12,3,1000,15,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,North
North,North,None,East,10,11,2,1000,14,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,East
North,North,None,East,10,12,3,1000,13,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,East
North,North,None,North,10,13,4,1000,12,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,East
North,North,None,North,10,14,5,1000,11,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,West
North,North,None,North,10,13,4,1000,12,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,West
North,North,None,East,10,12,3,1000,13,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,West
North,North,None,East,10,11,2,1000,14,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,South
North,North,None,East,10,12,3,1000,15,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,South
North,North,None,North,10,13,4,1000,16,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,West
North,North,None,East,10,12,5,1000,17,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,W,E,E,West
North,North,None,East,10,11,6,1000,18,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,North
North,North,None,East,10,10,5,1000,17,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,North
North,North,None,East,10,9,4,1000,16,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,North
North,East,None,East,10,8,3,1000,15,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,North
North,East,None,East,10,7,2,1000,14,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,E,E,E,E,W,East
North,East,None,East,10,8,1,1000,13,E,E,W,E,E,E,E,W,W,W,E,E,E,G,E,W,E,W,W,E,E,E,E,W,E,East
North,None,None,East,110,9,1000,1000,12,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,East
North,None,None,East,110,10,1000,1000,11,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,North
North,None,None,East,110,9,1000,1000,10,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,North
North,None,None,East,110,8,1000,1000,9,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,North
North,None,None,East,110,7,1000,1000,8,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,North
West,None,None,East,110,6,1000,1000,7,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
West,None,None,East,110,5,1000,1000,8,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
West,None,None,East,110,4,1000,1000,9,E,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
West,None,None,East,110,3,1000,1000,10,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South
North,None,None,East,110,4,1000,1000,11,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,South
North,None,None,East,110,5,1000,1000,12,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,West
North,None,None,East,110,4,1000,1000,13,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,W,E,W,E,W,G,E,W,E,E,West
North,None,None,East,110,3,1000,1000,14,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,North
North,None,None,East,110,2,1000,1000,13,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,North
West,None,None,East,110,1,1000,1000,12,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,W,W,W,W,W,West
None,None,None,East,1110,1000,1000,1000,13,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,West
None,None,None,East,1110,1000,1000,1000,14,W,E,W,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
None,None,None,East,1110,1000,1000,1000,15,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South
None,None,None,East,1110,1000,1000,1000,16,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,South
None,None,None,East,1110,1000,1000,1000,17,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,South
None,None,None,East,1110,1000,1000,1000,18,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,South
None,None,None,East,1110,1000,1000,1000,19,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,East
None,None,None,East,1110,1000,1000,1000,18,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,East
None,None,None,East,1110,1000,1000,1000,17,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,East
None,None,None,East,1110,1000,1000,1000,16,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,East
None,None,None,East,1110,1000,1000,1000,15,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,East
None,None,None,East,1110,1000,1000,1000,14,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,East
None,None,None,East,1110,1000,1000,1000,13,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,W,E,W,W,E,E,E,E,W,E,East
None,None,None,East,1110,1000,1000,1000,12,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,East
None,None,None,East,1110,1000,1000,1000,11,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,East
None,None,None,East,1110,1000,1000,1000,10,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,East
None,None,None,East,1110,1000,1000,1000,9,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,West
None,None,None,East,1110,1000,1000,1000,10,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,North
None,None,None,East,1110,1000,1000,1000,9,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,North
None,None,None,East,1110,1000,1000,1000,8,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North
None,None,None,East,1110,1000,1000,1000,7,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,North
None,None,None,East,1110,1000,1000,1000,6,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,None,East,1110,1000,1000,1000,5,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,None,East,1110,1000,1000,1000,4,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,None,East,1110,1000,1000,1000,3,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,None,East,1110,1000,1000,1000,2,E,E,E,E,E,W,E,W,E,W,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
North,East,East,North,0,7,5,11,17,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
North,North,East,North,0,9,4,11,15,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,East
North,North,North,North,0,11,2,10,13,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,E,E,E,G,E,E,East
North,North,North,North,0,13,4,10,12,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,W,W,W,E,W,G,E,E,E,W,East
North,North,North,North,0,14,5,10,12,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,North
North,North,North,North,0,14,5,10,10,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,North
North,West,North,North,0,12,3,10,8,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,West
North,West,East,North,0,11,1,10,8,E,E,E,E,W,W,W,W,E,W,E,G,E,E,W,W,W,W,E,W,E,E,W,E,E,West
North,None,East,North,100,10,1000,11,10,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,West
North,None,East,North,100,10,1000,13,10,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,West
North,None,East,North,100,8,1000,13,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,West
North,None,East,North,100,6,1000,14,13,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,North
West,None,East,North,100,4,1000,12,11,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,North
South,None,East,North,100,5,1000,12,9,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,East
West,None,East,North,100,5,1000,11,9,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
