@relation 'BasicAgentAAtraining-data-weka.filters.unsupervised.attribute.Remove-R10,40-43,45-weka.filters.unsupervised.attribute.Remove-R35-38'

@attribute ghostVector1x numeric
@attribute ghostVector1y numeric
@attribute ghostVector2x numeric
@attribute ghostVector2y numeric
@attribute ghostVector3x numeric
@attribute ghostVector3y numeric
@attribute ghostVector4x numeric
@attribute ghostVector4y numeric
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action {Stop,South,North,West,East}

@data
1,-3,1,-3,13,1,14,-2,1000,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,South
0,-2,0,-2,12,2,14,-2,1000,W,E,G,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,South
1,-1,1,-1,13,3,14,-1,1000,W,W,W,W,W,W,E,E,G,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,South
1,0,1,0,13,3,14,0,1000,E,W,E,W,E,W,W,W,W,W,W,E,E,G,E,E,E,E,W,E,W,E,E,E,E,East
12,2,12,2,12,2,13,0,1100,W,E,W,E,W,W,W,W,W,W,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,East
10,2,10,2,10,2,12,0,1100,E,W,E,W,W,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,North
9,1,9,1,9,1,12,-1,1100,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,East
8,2,8,2,8,2,10,-1,1100,W,W,W,W,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,East
7,2,7,2,7,2,10,-1,1100,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,East
5,2,5,2,5,2,9,-1,1100,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,North
5,0,5,0,5,0,9,-2,1100,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,East
4,-1,4,-1,4,-1,8,-2,1100,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,East
2,-1,2,-1,2,-1,6,-2,1100,E,E,E,E,E,E,W,E,E,G,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,East
1,-1,1,-1,1,-1,5,-1,1100,E,E,E,E,W,W,E,E,G,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,South
1,0,1,0,1,0,5,1,1100,W,W,W,W,W,E,E,E,E,W,W,E,E,G,E,E,E,E,W,E,E,W,E,E,E,East
3,1,3,1,3,1,3,1,1110,W,W,W,W,W,E,E,E,W,E,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,East
2,1,2,1,2,1,2,1,1110,W,W,W,W,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,G,E,E,E,E,W,East
0,1,0,1,0,1,0,1,1110,W,W,W,W,W,E,W,E,E,E,E,E,E,W,E,W,E,G,E,E,E,E,E,W,E,North
-6,10,-1,6,1,8,7,10,0,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,West
-5,10,0,6,2,8,8,10,0,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,West
-4,10,1,6,3,8,9,10,0,E,W,E,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,West
-3,10,2,6,4,8,10,10,0,W,E,W,E,W,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,North
-3,9,2,5,4,7,10,9,0,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,North
-3,8,2,4,4,6,10,8,0,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,North
-3,7,2,3,4,5,10,7,0,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,North
-3,6,2,2,4,4,10,6,0,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,North
-3,5,2,1,4,3,10,5,0,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,North
-3,4,2,0,4,2,10,4,0,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,E,E,E,E,W,East
-4,4,1,0,3,2,9,4,0,E,E,W,E,E,E,E,W,W,W,E,E,E,G,E,W,E,W,W,E,E,E,E,W,E,East
-5,4,-5,4,2,2,8,4,100,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,G,East
-6,4,-6,4,1,2,7,4,100,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,North
-6,3,-6,3,1,1,7,3,100,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,W,W,E,E,W,North
-6,2,-6,2,1,0,7,2,100,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,W,W,E,E,W,E,E,E,E,E,East
-7,2,-7,2,-7,2,6,2,110,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North
-7,1,-7,1,-7,1,6,1,110,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,North
-7,0,-7,0,-7,0,6,0,110,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
-8,0,-8,0,-8,0,5,0,110,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
-9,0,-9,0,-9,0,4,0,110,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
-10,0,-10,0,-10,0,3,0,110,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
-11,0,-11,0,-11,0,2,0,110,E,E,E,E,E,W,E,W,E,W,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
-12,0,-12,0,-12,0,1,0,110,E,E,E,E,W,E,W,E,W,W,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,East
-13,0,-13,0,-13,0,-13,0,111,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
-14,0,-14,0,-14,0,-14,0,111,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
-15,0,-15,0,-15,0,-15,0,111,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South
-15,1,-15,1,-15,1,-15,1,111,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,South
-15,2,-15,2,-15,2,-15,2,111,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,South
-15,3,-15,3,-15,3,-15,3,111,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,South
-15,4,-15,4,-15,4,-15,4,111,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,West
-14,4,-14,4,-14,4,-14,4,111,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,W,E,E,W,E,W,West
-13,4,-13,4,-13,4,-13,4,111,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,North
-13,3,-13,3,-13,3,-13,3,111,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,North
-13,2,-13,2,-13,2,-13,2,111,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,West
-12,2,-12,2,-12,2,-12,2,111,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,North
-12,1,-12,1,-12,1,-12,1,111,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,North
-12,0,-12,0,-12,0,-12,0,111,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
-11,0,-11,0,-11,0,-11,0,111,E,E,E,E,E,W,E,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
-10,0,-10,0,-10,0,-10,0,111,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
-9,0,-9,0,-9,0,-9,0,111,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
-8,0,-8,0,-8,0,-8,0,111,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
-7,0,-7,0,-7,0,-7,0,111,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
-6,0,-6,0,-6,0,-6,0,111,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
-5,0,-5,0,-5,0,-5,0,111,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
-4,0,-4,0,-4,0,-4,0,111,E,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
-3,0,-3,0,-3,0,-3,0,111,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South
-3,1,-3,1,-3,1,-3,1,111,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,South
-3,2,-3,2,-3,2,-3,2,111,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,West
-2,2,-2,2,-2,2,-2,2,111,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,W,E,W,E,W,G,E,W,E,E,West
-1,2,-1,2,-1,2,-1,2,111,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,North
-1,1,-1,1,-1,1,-1,1,111,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,North
-6,10,-1,6,3,2,7,10,0,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
-7,10,-2,6,2,2,6,10,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,East
-8,10,-3,6,1,2,5,10,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,E,E,E,E,G,E,East
-9,10,-4,6,0,2,4,10,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,W,W,W,E,W,E,E,G,E,W,East
-10,10,-5,6,-1,2,3,10,0,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,North
-10,9,-5,5,-1,1,3,9,0,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,W,W,E,W,E,North
-10,8,-5,4,-1,0,3,8,0,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,W,W,E,W,E,E,W,E,E,E,West
-9,8,-4,4,-9,8,4,8,10,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,West
-8,8,-3,4,-8,8,5,8,10,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,West
-7,8,-2,4,-7,8,6,8,10,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,West
-6,8,-1,4,-6,8,7,8,10,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,West
-5,8,0,4,-5,8,8,8,10,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,North
-5,7,0,3,-5,7,8,7,10,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,North
-5,6,0,2,-5,6,8,6,10,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,East
-6,6,-1,2,-6,6,7,6,10,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,East
-7,6,-2,2,-7,6,6,6,10,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,East
-8,6,-3,2,-8,6,5,6,10,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,West
-7,6,-2,2,-7,6,6,6,10,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,West
-6,6,-1,2,-6,6,7,6,10,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,West
-5,6,0,2,-5,6,8,6,10,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,South
-5,7,0,3,-5,7,8,7,10,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,South
-5,8,0,4,-5,8,8,8,10,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,East
-6,8,-1,4,-6,8,7,8,10,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,East
-7,8,-2,4,-7,8,6,8,10,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,East
-8,8,-3,4,-8,8,5,8,10,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,East
-9,8,-4,4,-9,8,4,8,10,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,East
-10,8,-5,4,-10,8,3,8,10,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,North
-10,7,-5,3,-10,7,3,7,10,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,North
-10,6,-5,2,-10,6,3,6,10,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,North
-10,5,-5,1,-10,5,3,5,10,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,North
-10,4,-5,0,-10,4,3,4,10,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,North
-10,3,-5,-1,-10,3,3,3,10,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,North
-10,2,-5,-2,-10,2,3,2,10,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,East
-11,2,-6,-2,-11,2,2,2,10,W,E,W,E,E,W,E,W,W,E,E,E,E,E,E,W,E,W,E,W,E,E,E,E,G,East
-12,2,-7,-2,-12,2,1,2,10,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,G,E,North
-12,1,-7,-3,-12,1,1,1,10,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,G,E,W,W,W,W,W,North
-12,0,-7,-4,-12,0,1,0,10,E,E,E,E,W,E,W,E,W,W,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,East
-13,0,-8,-4,-13,0,-13,0,11,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
-14,0,-9,-4,-14,0,-14,0,11,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
-15,0,-10,-4,-15,0,-15,0,11,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South
-15,1,-10,-3,-15,1,-15,1,11,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,South
-15,2,-10,-2,-15,2,-15,2,11,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,South
-15,3,-10,-1,-15,3,-15,3,11,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,South
-15,4,-10,0,-15,4,-15,4,11,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,West
-14,4,-9,0,-14,4,-14,4,11,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,W,E,E,W,E,W,West
-13,4,-8,0,-13,4,-13,4,11,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,West
-12,4,-7,0,-12,4,-12,4,11,E,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,South
-12,5,-7,1,-12,5,-12,5,11,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,South
-12,6,-7,2,-12,6,-12,6,11,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,E,West
-11,6,-6,2,-11,6,-11,6,11,E,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,West
-10,6,-5,2,-10,6,-10,6,11,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,North
-10,5,-5,1,-10,5,-10,5,11,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,North
-10,4,-5,0,-10,4,-10,4,11,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,North
-10,3,-5,-1,-10,3,-10,3,11,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,North
-10,2,-5,-2,-10,2,-10,2,11,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,West
-9,2,-4,-2,-9,2,-9,2,11,E,E,W,E,W,E,W,W,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,East
-10,2,-5,-2,-10,2,-10,2,11,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,South
-10,3,-5,-1,-10,3,-10,3,11,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,South
-10,4,-5,0,-10,4,-10,4,11,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,South
-10,5,-5,1,-10,5,-10,5,11,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,South
-10,6,-5,2,-10,6,-10,6,11,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,East
-11,6,-6,2,-11,6,-11,6,11,E,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,East
-12,6,-7,2,-12,6,-12,6,11,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,E,North
-12,5,-7,1,-12,5,-12,5,11,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,North
-12,4,-7,0,-12,4,-12,4,11,E,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,East
-13,4,-8,0,-13,4,-13,4,11,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,North
-13,3,-8,-1,-13,3,-13,3,11,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,North
-13,2,-8,-2,-13,2,-13,2,11,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,West
-12,2,-7,-2,-12,2,-12,2,11,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,West
-11,2,-6,-2,-11,2,-11,2,11,W,E,W,E,E,W,E,W,W,E,E,E,E,E,E,W,E,W,E,W,E,E,E,E,E,West
-10,2,-5,-2,-10,2,-10,2,11,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,South
-10,3,-5,-1,-10,3,-10,3,11,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,South
-10,4,-5,0,-10,4,-10,4,11,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,South
-10,5,-5,1,-10,5,-10,5,11,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,South
-10,6,-5,2,-10,6,-10,6,11,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,South
-10,7,-5,3,-10,7,-10,7,11,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,South
-10,8,-5,4,-10,8,-10,8,11,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,West
-9,8,-4,4,-9,8,-9,8,11,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,West
-8,8,-3,4,-8,8,-8,8,11,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,West
-7,8,-2,4,-7,8,-7,8,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,West
-6,8,-1,4,-6,8,-6,8,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,West
-5,8,0,4,-5,8,-5,8,11,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,North
-5,7,0,3,-5,7,-5,7,11,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,North
-5,6,0,2,-5,6,-5,6,11,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,East
-6,6,-1,2,-6,6,-6,6,11,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,East
-7,6,-2,2,-7,6,-7,6,11,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,East
-8,6,-3,2,-8,6,-8,6,11,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,West
-7,6,-2,2,-7,6,-7,6,11,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,West
-6,6,-1,2,-6,6,-6,6,11,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,West
-5,6,0,2,-5,6,-5,6,11,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,South
-5,7,0,3,-5,7,-5,7,11,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,South
-5,8,0,4,-5,8,-5,8,11,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,East
-6,8,-1,4,-6,8,-6,8,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,East
-7,8,-2,4,-7,8,-7,8,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,East
-8,8,-3,4,-8,8,-8,8,11,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,East
-9,8,-4,4,-9,8,-9,8,11,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,East
-10,8,-5,4,-10,8,-10,8,11,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,North
-10,7,-5,3,-10,7,-10,7,11,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,North
-10,6,-5,2,-10,6,-10,6,11,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,North
-10,5,-5,1,-10,5,-10,5,11,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,North
-10,4,-5,0,-10,4,-10,4,11,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,North
-10,3,-5,-1,-10,3,-10,3,11,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,North
-10,2,-5,-2,-10,2,-10,2,11,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,West
-9,2,-4,-2,-9,2,-9,2,11,E,E,W,E,W,E,W,W,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,East
-10,2,-5,-2,-10,2,-10,2,11,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,South
-10,3,-5,-1,-10,3,-10,3,11,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,South
-10,4,-5,0,-10,4,-10,4,11,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,South
-10,5,-5,1,-10,5,-10,5,11,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,South
-10,6,-5,2,-10,6,-10,6,11,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,East
-11,6,-6,2,-11,6,-11,6,11,E,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,East
-12,6,-7,2,-12,6,-12,6,11,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,E,North
-12,5,-7,1,-12,5,-12,5,11,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,North
