@relation BasicAgentAAtraining-data

@attribute ghostVector1x NUMERIC
@attribute ghostVector1y NUMERIC
@attribute ghostVector2x NUMERIC
@attribute ghostVector2y NUMERIC
@attribute ghostVector3x NUMERIC
@attribute ghostVector3y NUMERIC
@attribute ghostVector4x NUMERIC
@attribute ghostVector4y NUMERIC
@attribute aliveGhost{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute score NUMERIC
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute isGhostNorth {True, False}
@attribute isGhostSouth {True, False}
@attribute isGhostEast  {True, False}
@attribute isGhostWest  {True, False}
@attribute isFoodNorth  {True, False}
@attribute isFoodSouth  {True, False}
@attribute isFoodEast   {True, False}
@attribute isFoodWest   {True, False}
@attribute action{Stop,South,North,West,East}
@attribute nextScore NUMERIC

@data
1,-1,1,-1,1,-1,1,-1,1110,580,W,W,W,E,W,E,E,E,G,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,579
-3,5,0,4,11,4,15,5,0,0,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-1
-2,5,1,4,12,4,16,5,0,-1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-2
-1,5,2,4,13,4,17,5,0,-2,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,North,-3
-1,4,2,3,13,3,17,4,0,-3,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,False,False,False,False,False,False,False,False,North,-4
-1,3,2,2,13,2,17,3,0,-4,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,False,False,False,False,False,False,False,False,North,-5
-1,2,2,1,13,1,17,2,0,-5,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,G,E,E,E,False,False,False,False,False,False,False,False,North,-6
-1,1,2,0,13,0,17,1,0,-6,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,G,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,-7
-1,0,2,-1,13,-1,17,0,0,-7,W,E,E,W,W,W,E,E,E,G,W,G,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,True,False,False,False,False,West,192
3,-1,3,-1,14,-1,18,0,1000,192,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,191
3,0,3,0,14,0,18,1,1000,191,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,190
2,0,2,0,13,0,17,1,1000,190,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,189
1,0,1,0,12,0,16,1,1000,189,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,E,E,E,E,W,W,W,W,W,False,False,True,False,False,False,False,False,East,388
11,0,11,0,11,0,15,1,1100,388,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,387
11,-1,11,-1,11,-1,15,0,1100,387,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,386
10,-1,10,-1,10,-1,14,0,1100,386,W,W,W,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,385
9,-1,9,-1,9,-1,13,0,1100,385,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,384
8,-1,8,-1,8,-1,12,0,1100,384,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,383
7,-1,7,-1,7,-1,11,0,1100,383,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,382
6,-1,6,-1,6,-1,10,0,1100,382,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,381
5,-1,5,-1,5,-1,9,0,1100,381,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,380
4,-1,4,-1,4,-1,8,0,1100,380,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,379
3,-1,3,-1,3,-1,7,0,1100,379,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,378
2,-1,2,-1,2,-1,6,0,1100,378,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,377
1,-1,1,-1,1,-1,5,0,1100,377,E,E,W,W,W,E,E,W,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,376
0,-1,0,-1,0,-1,4,0,1100,376,E,W,W,W,E,E,W,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,True,False,False,False,False,False,False,South,575
4,1,4,1,4,1,4,1,1110,575,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,574
3,1,3,1,3,1,3,1,1110,574,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,573
2,1,2,1,2,1,2,1,1110,573,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,False,False,False,False,False,False,False,False,East,572
1,1,1,1,1,1,1,1,1110,572,E,E,E,E,W,W,E,E,E,W,E,E,E,E,W,E,E,E,G,W,W,W,W,W,W,False,False,False,False,False,False,False,False,North,571
-6,-2,-6,2,5,2,6,-2,0,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-1
-7,-2,-7,2,4,2,5,-2,0,-1,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-2
-8,-2,-8,2,3,2,4,-2,0,-2,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,False,False,False,False,False,False,False,False,East,-3
-9,-2,-9,2,2,2,3,-2,0,-3,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,G,False,False,False,False,False,False,False,False,North,-4
-9,-3,-9,1,2,1,3,-3,0,-4,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-5
-9,-4,-9,0,2,0,3,-4,0,-5,E,E,E,E,E,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,West,-6
-8,-4,-8,0,3,0,4,-4,0,-6,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,-7
-8,-5,-8,-1,3,-1,4,-5,0,-7,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,-8
-9,-5,-9,-1,2,-1,3,-5,0,-8,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,-9
-10,-5,-10,-1,1,-1,2,-5,0,-9,E,E,W,W,W,E,E,W,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,-10
-11,-5,-11,-1,0,-1,1,-5,0,-10,E,W,W,W,E,E,W,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,True,False,False,False,False,False,False,South,189
-11,-4,-11,0,-11,-4,1,-4,10,189,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,188
-12,-4,-12,0,-12,-4,0,-4,10,188,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,187
-13,-4,-13,0,-13,-4,-1,-4,10,187,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,186
-13,-3,-13,1,-13,-3,-1,-3,10,186,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,185
-13,-2,-13,2,-13,-2,-1,-2,10,185,W,G,E,E,E,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,184
-12,-2,-12,2,-12,-2,0,-2,10,184,E,W,G,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,False,False,False,False,False,False,False,False,West,183
-11,-2,-11,2,-11,-2,1,-2,10,183,E,E,W,G,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,False,False,False,False,False,False,False,False,West,182
-10,-2,-10,2,-10,-2,2,-2,10,182,E,E,E,W,G,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,E,E,W,E,E,False,False,False,False,False,False,False,False,South,181
-10,-1,-10,3,-10,-1,2,-1,10,181,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,False,False,False,False,False,False,False,False,South,180
-10,0,-10,4,-10,0,2,0,10,180,W,W,W,W,W,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,South,179
-10,1,-10,5,-10,1,2,1,10,179,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,False,False,False,False,False,False,False,False,East,178
-11,1,-11,5,-11,1,1,1,10,178,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,G,E,E,E,W,W,W,False,False,False,False,False,False,False,False,East,177
-12,1,-12,5,-12,1,0,1,10,177,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,G,E,E,E,W,W,W,E,True,False,False,False,False,False,False,False,North,376
-12,0,-12,4,-12,0,-12,0,11,376,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,375
-13,0,-13,4,-13,0,-13,0,11,375,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,374
-14,0,-14,4,-14,0,-14,0,11,374,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,E,E,E,E,W,False,False,False,False,False,False,False,False,North,373
-14,-1,-14,3,-14,-1,-14,-1,11,373,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,E,E,E,E,W,W,E,E,E,W,False,False,False,False,False,False,False,False,East,372
-15,-1,-15,3,-15,-1,-15,-1,11,372,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,South,371
-15,0,-15,4,-15,0,-15,0,11,371,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,West,370
-14,0,-14,4,-14,0,-14,0,11,370,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,E,E,E,E,W,False,False,False,False,False,False,False,False,West,369
-13,0,-13,4,-13,0,-13,0,11,369,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,368
-12,0,-12,4,-12,0,-12,0,11,368,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,367
-12,1,-12,5,-12,1,-12,1,11,367,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,False,False,False,False,False,False,False,False,West,366
-11,1,-11,5,-11,1,-11,1,11,366,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,E,E,W,W,W,False,False,False,False,False,False,False,False,West,365
-10,1,-10,5,-10,1,-10,1,11,365,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,False,False,False,False,False,False,False,False,North,364
-10,0,-10,4,-10,0,-10,0,11,364,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,363
-9,0,-9,4,-9,0,-9,0,11,363,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,362
-8,0,-8,4,-8,0,-8,0,11,362,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,361
-7,0,-7,4,-7,0,-7,0,11,361,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,360
-6,0,-6,4,-6,0,-6,0,11,360,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,359
-5,0,-5,4,-5,0,-5,0,11,359,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,358
-4,0,-4,4,-4,0,-4,0,11,358,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,357
-3,0,-3,4,-3,0,-3,0,11,357,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,356
-2,0,-2,4,-2,0,-2,0,11,356,W,W,W,W,W,E,E,E,E,E,G,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,355
-2,1,-2,5,-2,1,-2,1,11,355,W,G,W,G,W,W,W,W,W,W,E,E,E,E,E,G,W,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,West,354
-1,1,-1,5,-1,1,-1,1,11,354,E,W,G,W,G,W,W,W,W,W,E,E,E,E,E,E,G,W,E,E,W,W,W,E,E,False,False,False,False,False,False,False,False,West,353
0,1,0,5,0,1,0,1,11,353,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,G,W,E,E,W,W,W,E,True,False,False,False,False,False,False,False,North,552
0,4,0,4,0,4,0,4,1011,552,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,551
1,4,1,4,1,4,1,4,1011,551,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,South,550
1,5,1,5,1,5,1,5,1011,550,G,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,False,False,False,False,False,False,False,False,East,549
0,5,0,5,0,5,0,5,1011,549,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,False,False,False,False,North,548
0,4,0,4,0,4,0,4,1011,548,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,547
1,4,1,4,1,4,1,4,1011,547,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,South,546
1,5,1,5,1,5,1,5,1011,546,G,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,False,False,False,False,False,False,False,False,East,545
0,5,0,5,0,5,0,5,1011,545,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,False,False,False,False,North,544
0,4,0,4,0,4,0,4,1011,544,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,543
1,4,1,4,1,4,1,4,1011,543,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,South,542
1,5,1,5,1,5,1,5,1011,542,G,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,False,False,False,False,False,False,False,False,East,541
0,5,0,5,0,5,0,5,1011,541,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,False,False,False,False,North,540
0,4,0,4,0,4,0,4,1011,540,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,539
1,4,1,4,1,4,1,4,1011,539,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,538
2,4,2,4,2,4,2,4,1011,538,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,North,537
2,3,2,3,2,3,2,3,1011,537,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,False,False,False,False,False,False,False,False,North,536
2,2,2,2,2,2,2,2,1011,536,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,False,False,False,False,False,False,False,False,North,535
2,1,2,1,2,1,2,1,1011,535,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,False,False,False,False,False,False,False,False,North,534
2,0,2,0,2,0,2,0,1011,534,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,533
-6,1,-6,5,5,5,6,1,0,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-1
-6,0,-6,4,6,4,6,0,0,-1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-2
-5,0,-5,5,7,5,7,-1,0,-2,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-3
-4,-1,-3,5,9,5,8,-1,0,-3,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,-4
-3,0,-3,6,10,6,8,1,0,-4,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-5
-1,0,-3,6,10,6,9,0,0,-5,E,W,E,W,W,W,W,W,W,W,E,G,E,E,E,W,E,E,E,E,W,E,E,E,E,False,False,False,True,False,False,False,False,West,194
-2,6,-2,6,12,6,10,1,1000,194,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,North,193
-2,4,-2,4,12,5,10,0,1000,193,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,192
-2,3,-2,3,12,3,10,-2,1000,192,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,North,191
-2,3,-2,3,11,2,10,-2,1000,191,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,False,False,False,False,False,False,False,False,North,190
-1,2,-1,2,11,1,10,-3,1000,190,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,G,E,E,E,False,False,False,False,False,False,False,False,North,189
0,1,0,1,11,0,11,-4,1000,189,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,G,E,E,W,W,W,W,W,True,False,False,False,False,False,False,False,North,388
11,-1,11,-1,11,-1,12,-5,1100,388,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,387
10,-1,10,-1,10,-1,10,-5,1100,387,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,386
10,-1,10,-1,10,-1,9,-5,1100,386,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,385
8,-1,8,-1,8,-1,8,-5,1100,385,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,384
8,-1,8,-1,8,-1,7,-5,1100,384,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,383
6,-1,6,-1,6,-1,6,-5,1100,383,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,382
6,-1,6,-1,6,-1,6,-5,1100,382,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,381
5,-1,5,-1,5,-1,4,-5,1100,381,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,380
4,0,4,0,4,0,2,-5,1100,380,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,379
3,-1,3,-1,3,-1,1,-5,1100,379,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,378
2,0,2,0,2,0,0,-6,1100,378,W,W,W,E,E,W,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,377
1,0,1,0,1,0,-2,-6,1100,377,W,W,E,E,E,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,False,False,True,False,False,False,False,False,East,576
-2,-6,-2,-6,-2,-6,-2,-6,1110,576,W,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,575
-2,-5,-2,-5,-2,-5,-2,-5,1110,575,E,E,E,E,W,W,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,574
0,-5,0,-5,0,-5,0,-5,1110,574,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,573
-1,-4,-1,-4,-1,-4,-1,-4,1110,573,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,572
-1,-3,-1,-3,-1,-3,-1,-3,1110,572,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,571
1,-3,1,-3,1,-3,1,-3,1110,571,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,False,False,False,False,False,False,False,False,West,570
2,-2,2,-2,2,-2,2,-2,1110,570,E,E,W,E,G,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,False,False,False,False,False,False,False,False,West,569
3,-2,3,-2,3,-2,3,-2,1110,569,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,E,E,W,E,E,False,False,False,False,False,False,False,False,South,568
4,-1,4,-1,4,-1,4,-1,1110,568,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,False,False,False,False,False,False,False,False,South,567
4,-1,4,-1,4,-1,4,-1,1110,567,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,South,566
5,0,5,0,5,0,5,0,1110,566,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,False,False,False,False,False,False,False,False,East,565
4,0,4,0,4,0,4,0,1110,565,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,E,E,W,W,W,False,False,False,False,False,False,False,False,East,564
3,0,3,0,3,0,3,0,1110,564,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,False,False,False,False,False,False,False,False,East,563
2,0,2,0,2,0,2,0,1110,563,W,W,W,W,W,W,W,W,W,W,E,E,E,E,G,W,E,E,E,E,W,W,W,E,E,False,False,False,False,False,False,False,False,East,562
-7,3,-6,5,5,5,7,3,0,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-1
-8,2,-6,5,6,4,7,2,0,-1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-2
-9,2,-8,5,5,4,5,2,0,-2,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-3
-10,1,-9,4,4,5,4,2,0,-3,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-4
-11,1,-10,5,3,4,3,2,0,-4,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-5
