@relation 'BasicAgentAAtraining-data-weka.filters.unsupervised.attribute.Remove-R1-9,44'

@attribute score numeric
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute isGhostNorth {True,False}
@attribute isGhostSouth {True,False}
@attribute isGhostEast {True,False}
@attribute isGhostWest {True,False}
@attribute isFoodNorth {True,False}
@attribute isFoodSouth {True,False}
@attribute isFoodEast {True,False}
@attribute isFoodWest {True,False}
@attribute nextScore numeric

@data
-6,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,W,W,E,W,E,E,W,E,E,E,False,False,False,True,False,False,False,False,193
193,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,False,192
192,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,191
191,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,190
190,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,189
189,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,188
188,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,False,False,False,False,False,False,False,False,187
187,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,False,False,False,False,False,False,False,False,186
186,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,False,False,False,False,False,False,False,False,185
185,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,False,False,False,False,False,False,False,False,184
184,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,183
183,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,False,False,False,False,False,False,False,False,182
182,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,False,False,False,False,False,False,False,False,181
181,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,False,False,False,False,False,False,False,False,180
180,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,False,False,False,False,False,False,False,False,179
179,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,178
178,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,False,177
177,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,176
176,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,False,False,False,False,False,False,False,False,175
175,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,False,False,False,False,False,False,False,False,174
174,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,False,False,False,False,False,False,False,False,173
173,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,172
172,E,E,W,E,E,E,E,W,W,W,E,E,E,G,E,W,E,W,W,E,E,E,E,W,E,False,False,True,False,False,False,False,False,371
371,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,False,False,False,False,False,False,False,False,370
370,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,False,False,False,False,False,False,False,False,369
369,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,False,False,False,False,False,False,False,False,368
368,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,367
367,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,366
366,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,365
365,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,364
364,E,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,363
363,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,362
362,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,361
361,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,360
360,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,W,E,W,E,W,G,E,W,E,E,False,False,False,False,False,False,False,False,359
359,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,False,False,False,False,False,False,False,False,358
358,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,False,False,False,False,False,False,False,False,357
357,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,W,W,W,W,W,False,False,False,True,False,False,False,False,556
556,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,555
555,W,E,W,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,554
554,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,553
553,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,552
552,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,False,False,False,False,False,False,False,False,551
551,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,False,False,False,False,False,False,False,False,550
550,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,False,False,False,False,False,False,False,False,549
549,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,False,False,False,False,False,False,False,False,548
548,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,547
547,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,546
546,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,545
545,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,544
544,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,W,E,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,543
543,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,False,False,False,False,False,False,False,False,542
542,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,False,False,False,False,False,False,False,False,541
541,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,False,False,False,False,False,False,False,False,540
540,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,False,False,False,False,False,False,False,False,539
539,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,False,False,False,False,False,False,False,False,538
538,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,False,False,False,False,False,False,False,False,537
537,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,536
536,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,535
535,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,534
534,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,533
533,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,532
532,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,531
531,E,E,E,E,E,W,E,W,E,W,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,530
0,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,-1
-1,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,False,False,False,False,False,False,False,False,-2
-2,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,E,E,E,E,G,E,False,False,False,False,False,False,False,False,-3
-3,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,W,W,W,E,W,E,E,G,E,W,False,False,False,False,False,False,False,False,-4
-4,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,G,E,E,W,E,False,False,False,False,False,False,False,False,-5
-5,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,G,E,E,W,E,W,W,E,W,E,False,False,False,False,False,False,False,False,-6
-6,E,E,E,W,E,W,W,E,W,E,G,E,E,W,E,W,W,E,W,G,E,W,E,E,E,False,False,False,False,False,False,False,False,193
193,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,False,192
192,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,191
191,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,190
190,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,189
189,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,188
188,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,False,False,False,False,False,False,False,False,187
187,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,E,E,G,False,False,False,False,False,False,False,False,186
186,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,185
185,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,184
184,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,W,W,W,W,E,G,E,E,W,E,False,False,False,False,False,False,False,False,183
183,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,182
182,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,181
181,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,180
180,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,False,False,False,False,False,False,False,False,179
179,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,178
178,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,177
177,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,176
176,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,175
175,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,False,174
174,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,False,False,False,False,False,False,False,False,173
173,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,G,False,False,False,False,False,False,False,False,172
172,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,G,E,W,E,W,E,False,False,False,False,False,False,False,False,171
171,E,E,W,E,E,W,E,W,E,E,W,E,E,G,E,W,E,W,E,E,W,E,W,E,G,False,False,True,False,False,False,False,False,170
170,E,W,E,E,W,E,W,G,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,G,E,False,True,False,False,False,False,False,False,369
369,E,W,E,W,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,False,False,False,False,False,False,False,False,368
368,W,E,W,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,False,False,False,False,False,False,False,False,367
367,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,E,G,False,False,False,False,False,False,False,False,366
366,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,G,E,W,W,E,W,E,False,False,False,False,False,False,False,False,365
365,E,E,E,W,E,W,E,E,W,E,W,E,E,E,G,W,W,E,W,E,E,E,E,W,E,False,False,False,False,False,False,True,False,464
464,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,G,W,E,E,W,E,W,False,False,False,False,False,False,False,False,663
663,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,662
662,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,False,False,False,False,False,False,False,False,661
661,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,G,E,E,W,W,False,False,False,False,False,False,False,False,660
660,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,G,E,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,659
659,E,W,E,W,W,W,W,E,W,W,G,E,E,W,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,658
658,E,E,W,E,W,E,W,W,E,W,G,E,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,657
657,E,E,E,W,E,W,E,W,W,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,656
656,E,E,E,E,W,E,W,E,W,W,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,655
0,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,False,False,False,False,False,False,False,False,-1
-1,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,-2
-2,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,False,False,False,False,False,False,False,False,-3
-3,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,False,False,False,False,False,False,False,False,-4
-4,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,E,G,W,E,False,False,False,False,False,False,False,False,195
195,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,W,W,W,W,False,False,False,False,False,False,False,False,194
194,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,193
193,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,192
192,W,E,W,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,191
191,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,190
190,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,189
189,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,False,False,False,False,False,False,False,False,188
188,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,False,False,False,False,False,False,False,False,187
187,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,False,False,False,False,False,False,False,False,186
186,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,False,False,False,False,False,False,False,False,185
185,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,184
184,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,183
183,E,E,E,G,W,E,E,E,E,W,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,182
182,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,181
181,E,E,E,W,E,E,E,G,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,False,True,False,False,False,False,False,False,380
380,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,379
379,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,False,False,False,False,False,False,False,False,378
378,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,377
377,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,False,376
376,E,E,E,E,E,E,W,W,W,W,E,E,E,E,G,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,375
375,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,W,E,W,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,374
374,E,E,E,E,E,W,W,W,W,W,E,E,E,G,E,E,W,W,W,W,E,E,E,E,W,False,False,True,False,False,False,False,False,373
373,E,E,E,E,E,W,W,W,W,E,E,E,E,G,G,W,W,W,W,E,E,E,E,W,E,False,False,True,False,False,False,False,False,572
0,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,W,E,E,W,E,W,False,False,False,False,False,False,False,False,-1
-1,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,-2
-2,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,-3
-3,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,-4
-4,W,W,G,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,195
195,E,E,E,W,W,W,W,G,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,194
194,W,W,W,W,W,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,193
193,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,192
192,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,W,False,False,False,False,False,False,False,False,191
191,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,False,False,False,False,False,False,False,False,190
190,W,W,W,W,W,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,G,W,E,E,W,False,False,False,False,False,False,False,False,189
189,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,W,E,E,W,False,False,False,False,False,False,False,False,188
188,E,W,E,E,E,E,W,E,W,W,G,W,E,E,W,E,W,E,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,187
187,E,W,E,W,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,False,False,False,False,False,False,False,False,186
186,E,W,E,E,W,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,W,E,E,E,False,False,False,False,False,False,False,False,185
185,E,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,False,False,False,False,False,False,False,False,184
184,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,False,False,False,False,False,False,False,False,183
183,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,False,False,False,False,False,False,False,False,182
182,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,False,False,False,False,False,False,False,False,181
181,E,E,E,E,W,W,W,W,E,W,E,G,E,E,W,W,W,W,E,W,E,E,W,E,E,False,False,False,True,False,False,False,False,380
380,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,379
379,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,378
378,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,377
377,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,376
376,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,False,False,False,False,False,False,False,False,375
375,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,374
374,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,373
373,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,372
372,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,371
371,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,370
370,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,369
369,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,368
368,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,False,False,False,False,False,False,False,False,367
367,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,366
366,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,True,465
465,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,G,E,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,464
464,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,G,E,E,W,E,E,E,E,W,W,False,False,False,False,False,False,False,False,463
463,E,E,E,E,E,E,E,E,W,E,G,E,E,W,E,E,E,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,462
462,E,E,E,E,E,E,E,E,E,W,E,G,E,E,W,E,E,E,E,W,E,E,E,E,E,False,False,False,True,False,False,False,False,661
661,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,660
660,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,False,False,False,False,False,False,False,False,659
659,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,False,False,False,False,False,False,True,False,658
658,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,657
657,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,G,W,W,E,W,False,False,False,False,False,False,False,False,656
656,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,G,E,E,E,W,False,False,False,False,False,False,False,False,655
655,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,654
654,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,G,E,E,W,E,W,W,W,W,W,False,False,False,False,False,False,False,False,653
653,W,E,E,E,E,W,W,E,W,E,G,E,E,W,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,652
