@relation BustersKeyboardAgenttraining-data-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute validActions {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction {Stop,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute score numeric
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute nearestDot numeric
@attribute action {Stop,South,North,West,East}
@attribute nextScore numeric

@data
8,8,8,9,2,8,5,1,7,1,1,6,1000,1000,1111,North,11,355,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,W,W,W,W,W,9999,North,554
8,9,1,1,2,9,5,1,7,1,1000,6,1000,1000,111,North,1011,554,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,553
9,9,1,1,3,9,5,1,7,1,1000,6,1000,1000,111,East,1011,553,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,552
10,9,1,1,2,9,5,1,7,1,1000,8,1000,1000,111,East,1011,552,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,551
9,9,1,1,2,8,5,1,7,1,1000,8,1000,1000,111,West,1011,551,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,550
8,9,1,1,1,8,5,1,7,1,1000,8,1000,1000,111,West,1011,550,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,549
7,9,1,1,1,9,5,1,7,1,1000,6,1000,1000,111,West,1011,549,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,548
6,9,1,1,1,9,5,1,7,1,1000,5,1000,1000,111,West,1011,548,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,547
5,9,1,1,2,9,5,1,7,1,1000,3,1000,1000,11,West,1011,547,W,W,W,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,546
4,9,1,1,2,8,5,1,7,1,1000,3,1000,1000,111,West,1011,546,E,W,W,W,E,G,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,545
3,9,1,1,2,8,5,1,7,1,1000,2,1000,1000,111,West,1011,545,E,E,W,W,W,E,G,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,544
2,9,1,1,1,8,5,1,7,1,1000,2,1000,1000,111,West,1011,544,W,E,E,W,W,W,G,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,543
1,9,1,1,1,7,5,1,7,1,1000,2,1000,1000,110,West,1011,543,W,W,G,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,South,542
1,8,1,1,1,6,5,1,7,1,1000,2,1000,1000,1110,South,1011,542,W,W,G,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,9999,South,541
9,3,3,6,4,9,16,9,18,7,9,11,13,14,1011,West,0,-6,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,West,-7
8,3,4,6,5,9,15,9,18,8,7,9,13,15,1011,West,0,-7,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,West,-8
7,3,5,6,4,9,14,9,18,8,5,9,13,16,1011,West,0,-8,E,W,E,W,W,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,9999,West,-9
6,3,5,6,5,9,13,9,18,8,4,7,13,18,1011,West,0,-9,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,9999,West,-10
5,3,5,6,5,9,12,9,18,9,3,6,13,19,11,West,0,-10,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,9999,West,-11
4,3,4,6,4,9,12,9,18,9,3,6,14,19,1011,West,0,-11,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,9999,West,-12
3,3,5,6,4,8,11,9,17,9,5,6,14,19,1011,West,0,-12,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,9999,West,-13
2,3,6,6,3,8,11,9,16,9,7,6,15,19,1011,West,0,-13,W,E,W,E,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,9999,North,-14
2,4,6,5,2,8,11,9,16,8,5,4,14,17,1111,North,0,-14,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,9999,North,-15
2,5,6,6,1,8,10,9,15,8,5,4,12,17,1101,North,0,-15,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,9999,North,-16
2,6,6,6,1,8,9,9,16,8,4,3,10,17,1111,North,0,-16,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,G,E,E,E,9999,East,-17
3,6,6,7,1,7,9,8,16,9,4,3,8,15,11,East,0,-17,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,G,E,W,W,W,E,E,E,E,W,9999,East,-18
4,6,6,6,1,8,10,8,16,8,2,5,8,14,11,East,0,-18,E,E,E,W,E,E,W,W,W,E,E,E,E,E,G,E,W,W,W,E,E,E,E,W,E,9999,East,181
5,6,1,1,1,8,10,7,16,8,1000,6,6,14,11,East,1000,181,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,9999,East,180
6,6,1,1,2,8,9,7,17,8,1000,6,4,14,1111,East,1000,180,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,9999,East,179
7,6,1,1,2,9,8,7,18,8,1000,8,2,12,1111,East,1000,179,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,G,E,W,E,E,E,E,9999,East,178
8,6,1,1,1,9,7,7,17,8,1000,10,2,10,1111,East,1000,178,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,9999,North,177
8,7,1,1,1,9,7,6,16,8,1000,9,2,10,1111,North,1000,177,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,North,176
8,8,1,1,2,9,7,7,16,9,1000,7,2,9,1111,North,1000,176,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,North,175
8,9,1,1,3,9,7,6,16,9,1000,5,4,9,111,North,1000,175,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,174
7,9,1,1,2,9,7,5,17,9,1000,5,4,10,111,West,1000,174,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,South,173
7,8,1,1,2,8,7,4,17,9,1000,5,4,10,1111,South,1000,173,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,South,172
7,7,1,1,1,8,7,4,17,8,1000,7,3,10,1111,South,1000,172,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,9999,South,171
7,6,1,1,1,8,7,5,16,8,1000,8,1,12,1111,South,1000,171,W,E,E,E,E,W,E,G,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,9999,South,370
7,5,1,1,1,7,5,1,16,9,1000,8,1000,14,1111,South,1010,370,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,9999,South,369
7,4,1,1,1,6,5,1,17,9,1000,8,1000,14,1111,South,1010,369,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,9999,South,368
7,3,1,1,1,6,5,1,16,9,1000,9,1000,14,1011,South,1010,368,G,W,E,W,W,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,9999,West,367
6,3,1,1,2,6,5,1,16,8,1000,7,1000,16,1011,West,1010,367,W,G,W,E,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,9999,West,366
5,3,1,1,1,6,5,1,17,8,1000,7,1000,18,11,West,1010,366,E,W,G,W,E,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,9999,West,365
4,3,1,1,1,6,5,1,17,9,1000,6,1000,18,1011,West,1010,365,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,9999,West,364
3,3,1,1,1,5,5,1,16,9,1000,4,1000,18,1011,West,1010,364,G,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,G,E,W,W,W,9999,West,363
2,3,1,1,1,4,5,1,15,9,1000,2,1000,18,1011,West,1010,363,W,G,W,E,W,W,W,W,W,W,W,E,E,E,E,W,G,E,E,E,W,E,E,W,W,9999,West,562
1,3,1,1,3,1,5,1,14,9,1000,1000,1000,19,1010,West,1110,562,W,W,G,W,G,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,E,W,9999,North,561
1,4,1,1,3,1,5,1,14,9,1000,1000,1000,17,1110,North,1110,561,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,North,560
1,5,1,1,3,1,5,1,13,9,1000,1000,1000,15,1110,North,1110,560,W,W,E,E,E,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,North,559
1,6,1,1,3,1,5,1,13,8,1000,1000,1000,15,1110,North,1110,559,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,North,558
1,7,1,1,3,1,5,1,13,9,1000,1000,1000,13,1110,North,1110,558,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,9999,North,557
1,8,1,1,3,1,5,1,12,9,1000,1000,1000,12,1110,North,1110,557,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,9999,East,556
2,8,1,1,3,1,5,1,12,9,1000,1000,1000,10,1111,East,1110,556,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,9999,East,555
3,8,1,1,3,1,5,1,12,8,1000,1000,1000,10,1011,East,1110,555,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,9999,East,554
4,8,1,1,3,1,5,1,12,9,1000,1000,1000,9,1001,East,1110,554,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,East,553
4,8,1,1,3,1,5,1,12,9,1000,1000,1000,8,1001,East,1110,553,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,East,552
4,8,1,1,3,1,5,1,11,9,1000,1000,1000,7,1001,East,1110,552,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,East,551
4,8,1,1,3,1,5,1,11,8,1000,1000,1000,8,1001,East,1110,551,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,East,550
4,8,1,1,3,1,5,1,11,7,1000,1000,1000,9,1001,East,1110,550,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,East,549
4,8,1,1,3,1,5,1,11,6,1000,1000,1000,10,1001,East,1110,549,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,East,548
4,8,1,1,3,1,5,1,11,5,1000,1000,1000,10,1001,East,1110,548,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,East,547
4,8,1,1,3,1,5,1,11,5,1000,1000,1000,10,1001,East,1110,547,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,North,546
4,9,1,1,3,1,5,1,11,5,1000,1000,1000,10,111,North,1110,546,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,North,545
4,9,1,1,3,1,5,1,11,6,1000,1000,1000,11,111,North,1110,545,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,North,544
4,9,1,1,3,1,5,1,11,5,1000,1000,1000,10,111,North,1110,544,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,543
5,9,1,1,3,1,5,1,10,5,1000,1000,1000,8,11,East,1110,543,W,W,W,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,542
6,9,1,1,3,1,5,1,10,6,1000,1000,1000,6,111,East,1110,542,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,541
7,9,1,1,3,1,5,1,10,7,1000,1000,1000,4,111,East,1110,541,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,540
8,9,1,1,3,1,5,1,9,7,1000,1000,1000,3,111,East,1110,540,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,539
9,6,1,5,1,8,2,9,19,5,9,10,10,11,1111,West,0,-6,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,West,-7
8,6,1,6,1,7,2,9,19,5,7,8,9,13,1111,West,0,-7,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,West,-8
7,6,2,6,1,7,1,9,19,4,5,7,9,13,1111,West,0,-8,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,9999,West,-9
6,6,2,5,1,6,2,9,18,4,5,5,7,14,1111,West,0,-9,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,9999,West,-10
5,6,1,5,2,6,3,9,18,4,5,3,5,14,11,West,0,-10,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,9999,West,-11
4,6,1,4,2,6,4,9,17,4,5,2,3,16,11,West,0,-11,E,E,E,W,E,E,W,W,W,E,G,E,E,E,E,E,W,W,W,E,E,E,E,W,E,9999,West,-12
3,6,1,5,2,6,4,9,17,3,3,1,4,16,11,West,0,-12,E,E,E,E,W,G,E,W,W,W,E,G,E,E,E,E,E,W,W,W,E,E,E,E,W,9999,West,187
2,6,1,6,3,1,4,8,17,4,1,1000,4,17,1111,West,100,187,W,E,E,E,E,W,E,E,W,W,W,G,E,E,E,W,E,E,W,W,W,E,E,E,G,9999,North,186
2,7,2,6,3,1,3,8,17,4,1,1000,2,18,1101,North,100,186,W,E,E,W,W,W,E,G,E,E,W,E,E,W,W,W,E,E,G,E,W,E,E,E,E,9999,North,185
2,8,2,6,3,1,3,9,17,4,2,1000,2,18,1111,North,100,185,W,E,G,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,G,E,W,W,W,W,W,9999,South,184
2,7,3,6,3,1,3,9,16,4,2,1000,3,18,1101,South,100,184,W,E,E,W,W,W,E,E,G,E,W,E,E,W,W,W,E,E,E,E,W,E,E,G,E,9999,South,183
2,6,4,6,3,1,4,9,17,4,2,1000,5,18,1111,South,100,183,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,W,W,W,E,E,E,E,9999,South,182
2,5,3,6,3,1,4,8,17,3,2,1000,5,18,1101,South,100,182,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,G,E,W,E,E,W,W,9999,South,181
2,4,3,6,3,1,4,8,18,3,3,1000,6,16,1111,South,100,181,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,G,E,9999,South,180
2,3,4,6,3,1,3,8,17,3,5,1000,6,16,1011,South,100,180,W,E,W,G,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,9999,East,179
3,3,5,6,3,1,3,8,17,4,5,1000,5,16,1011,East,100,179,E,W,G,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,9999,North,178
3,4,5,6,3,1,4,8,18,4,4,1000,5,16,111,North,100,178,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,G,9999,North,177
3,4,6,6,3,1,4,9,18,3,5,1000,6,15,111,North,100,177,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,9999,North,176
3,4,6,5,3,1,3,9,18,4,4,1000,5,16,111,North,100,176,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,9999,West,175
2,4,6,5,3,1,3,9,18,5,5,1000,6,18,1111,West,100,175,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,9999,West,174
1,4,7,5,3,1,4,9,18,6,7,1000,8,18,1110,West,100,174,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,North,173
1,5,8,5,3,1,3,9,18,5,7,1000,6,18,1110,North,100,173,W,W,E,E,E,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,North,172
1,6,9,5,3,1,4,9,18,6,9,1000,6,18,1110,North,100,172,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,North,171
1,7,9,4,3,1,3,9,18,7,11,1000,4,18,1110,North,100,171,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,G,9999,North,170
1,8,9,5,3,1,3,9,18,6,11,1000,3,20,1110,North,100,170,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,G,W,W,W,W,W,9999,North,169
1,9,9,4,3,1,3,8,19,6,13,1000,3,20,110,North,100,169,W,W,E,E,W,W,W,E,E,G,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,168
2,9,9,3,3,1,3,9,18,6,13,1000,1,18,111,East,100,168,W,E,E,W,W,W,E,E,E,E,W,E,E,G,E,W,W,W,W,W,W,W,W,W,W,9999,East,367
3,9,9,4,3,1,5,1,17,6,11,1000,1000,16,111,East,110,367,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,366
4,9,9,5,3,1,5,1,17,7,9,1000,1000,14,111,East,110,366,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,365
5,9,9,6,3,1,5,1,17,8,7,1000,1000,13,11,East,110,365,W,W,W,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,364
6,9,8,6,3,1,5,1,17,8,5,1000,1000,11,111,East,110,364,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,363
7,9,9,6,3,1,5,1,17,9,5,1000,1000,11,111,East,110,363,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,South,362
7,8,9,6,3,1,5,1,18,9,4,1000,1000,13,1111,South,110,362,E,E,E,E,G,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,South,361
7,7,10,6,3,1,5,1,19,9,4,1000,1000,14,1111,South,110,361,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,9999,South,360
7,6,11,6,3,1,5,1,19,9,4,1000,1000,14,1111,South,110,360,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,9999,East,359
8,6,11,7,3,1,5,1,18,9,4,1000,1000,12,1111,East,110,359,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,East,358
9,6,11,7,3,1,5,1,18,8,3,1000,1000,12,1111,East,110,358,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,9999,East,357
10,6,11,6,3,1,5,1,18,9,1,1000,1000,11,1111,East,110,357,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,9999,East,556
11,6,1,1,3,1,5,1,18,9,1000,1000,1000,9,1111,East,1110,556,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,North,555
11,7,1,1,3,1,5,1,18,8,1000,1000,1000,7,1111,North,1110,555,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,North,554
11,8,1,1,3,1,5,1,18,7,1000,1000,1000,9,1111,North,1110,554,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,North,553
11,9,1,1,3,1,5,1,18,6,1000,1000,1000,10,111,North,1110,553,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,552
12,9,1,1,3,1,5,1,18,6,1000,1000,1000,8,111,East,1110,552,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,551
13,9,1,1,3,1,5,1,17,6,1000,1000,1000,6,111,East,1110,551,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,550
14,9,1,1,3,1,5,1,16,6,1000,1000,1000,6,11,East,1110,550,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,549
15,9,1,1,3,1,5,1,17,6,1000,1000,1000,5,111,East,1110,549,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,548
16,9,1,1,3,1,5,1,17,6,1000,1000,1000,5,111,East,1110,548,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,547
17,9,1,1,3,1,5,1,18,6,1000,1000,1000,3,111,East,1110,547,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,South,546
3,6,19,3,19,5,19,7,19,9,19,17,17,19,11,East,0,-7,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,9999,East,-8
4,6,19,3,19,5,19,7,19,9,18,16,16,18,1111,East,0,-8,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,9999,South,-9
4,5,19,3,19,5,19,7,19,9,17,15,17,19,1110,South,0,-9,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,9999,South,-10
4,4,19,3,19,5,19,7,19,9,16,16,18,20,1111,South,0,-10,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,9999,East,-11
5,4,19,3,19,5,19,7,19,9,15,15,17,19,1101,East,0,-11,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,East,-12
5,4,19,3,19,5,19,7,19,9,15,15,17,19,1101,East,0,-12,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,North,-13
5,5,19,3,19,5,19,7,19,9,16,14,16,18,1111,North,0,-13,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,North,-14
5,6,19,3,19,5,19,7,19,9,17,15,15,17,1101,North,0,-14,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,North,-15
5,7,19,3,19,5,19,7,19,9,18,16,14,16,1111,North,0,-15,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,East,-16
6,7,19,3,19,5,19,7,19,9,17,15,13,15,11,East,0,-16,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,9999,East,-17
7,7,19,3,19,5,19,7,19,9,16,14,12,14,1101,East,0,-17,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,9999,East,-18
7,7,19,3,19,5,19,7,19,9,16,14,12,14,1101,East,0,-18,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,9999,East,-19
7,7,19,3,19,5,19,7,19,9,16,14,12,14,1101,East,0,-19,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,9999,South,-20
7,6,19,3,19,5,19,7,19,9,15,13,13,15,1110,South,0,-20,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,9999,South,-21
7,5,19,3,19,5,19,7,19,9,14,12,14,16,1101,South,0,-21,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,9999,South,-22
7,4,19,3,19,5,19,7,19,9,13,13,15,17,1110,South,0,-22,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,9999,East,-23
8,4,19,3,19,5,19,7,19,9,12,12,14,16,11,East,0,-23,W,W,W,W,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,9999,East,-24
9,4,19,3,19,5,19,7,19,9,11,11,13,15,1111,East,0,-24,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,9999,East,-25
10,4,19,3,19,5,19,7,19,9,10,10,12,14,1101,East,0,-25,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,East,-26
